id_evento,fonte,objeto,id_objeto,nome_host,horario,ns,id_evento_resolvido,horario_resolvido,ns_resolvido,id_correlacao,id_usuario,descricao,reconhecido,severidade,id_evento_causa,dados_operacao,reconhecimentos,dados_supressao,supresso,tags
5742162,0,0,296893,BRUX1326-- DESATIVADA,2024-07-10 14:29:06,428140658,0,1969-12-31 21:00:00,0,0,0,Zabbix agent is not available (for 10m),0,Disaster,0,,[],[],0,"[{'tag': 'AMBIENTE', 'value': 'MOVEL'}]"
5742072,0,0,297271,BRUX1531--DESATIVADA,2024-07-10 14:20:17,196266531,0,1969-12-31 21:00:00,0,0,0,Host is unreachable by ICMP Ping,0,Disaster,0,,[],[],0,"[{'tag': 'AMBIENTE', 'value': 'MOVEL'}, {'tag': 'event', 'value': 'icmp-ping'}]"
5742049,0,0,132723,BRUX1326_WL_Porta8002_ManagedServer8002 -- DESATIVADA 31072024,2024-07-10 14:16:42,930523433,0,1969-12-31 21:00:00,0,0,0,ICMP: Unavailable by ICMP ping,0,High,0,,[],[],0,"[{'tag': 'class', 'value': 'network'}, {'tag': 'component', 'value': 'health'}, {'tag': 'component', 'value': 'network'}, {'tag': 'scope', 'value': 'availability'}, {'tag': 'target', 'value': 'icmp'}]"
5742029,0,0,296881,BRUX1326-- DESATIVADA,2024-07-10 14:14:35,649860247,0,1969-12-31 21:00:00,0,0,0,Host is unreachable by ICMP Ping,0,Disaster,0,,[],[],0,"[{'tag': 'AMBIENTE', 'value': 'MOVEL'}, {'tag': 'event', 'value': 'icmp-ping'}]"
5694557,0,0,298245,BRUX2577,2024-07-05 17:55:38,448635377,0,1969-12-31 21:00:00,0,0,0,Zabbix agent is not available (for 10m),0,Disaster,0,,"[{'acknowledgeid': '34156', 'userid': '15', 'eventid': '5694557', 'clock': '1721393394', 'message': 'Maquina esta sem bin, já foi feita o pedido para instalação', 'action': '4', 'old_severity': '0', 'new_severity': '0', 'suppress_until': '0', 'taskid': '0'}]",[],0,"[{'tag': 'AMBIENTE', 'value': 'MOVEL'}]"
5674611,0,0,292088,NET001TT4SUN001_DB_HHSULN1,2024-07-03 15:22:54,772743049,0,1969-12-31 21:00:00,0,0,0,ASM 'CLONBIGT_DATA_092017': Disk group usage is too high (over 95% for 5m),0,High,0,,[],[],0,"[{'tag': 'AMBIENTE', 'value': 'CERTIFICACAO'}, {'tag': 'AMBIENTE', 'value': 'RESIDENCIAL'}, {'tag': 'DB', 'value': 'ORACLE'}, {'tag': 'class', 'value': 'database'}, {'tag': 'component', 'value': 'asm'}, {'tag': 'disk-group', 'value': 'CLONBIGT_DATA_092017'}, {'tag': 'scope', 'value': 'capacity'}, {'tag': 'target', 'value': 'oracle'}]"
5674256,0,0,291750,NET001TT4SUN001_DB_ABC_HHBRIN1,2024-07-03 14:57:47,910230847,0,1969-12-31 21:00:00,0,0,0,ASM 'CLONBIGT_DATA_092017': Disk group usage is too high (over 95% for 5m),0,High,0,,[],[],0,"[{'tag': 'AMBIENTE', 'value': 'CERTIFICACAO'}, {'tag': 'AMBIENTE', 'value': 'RESIDENCIAL'}, {'tag': 'DB', 'value': 'ORACLE'}, {'tag': 'class', 'value': 'database'}, {'tag': 'component', 'value': 'asm'}, {'tag': 'disk-group', 'value': 'CLONBIGT_DATA_092017'}, {'tag': 'scope', 'value': 'capacity'}, {'tag': 'target', 'value': 'oracle'}]"
5674202,0,0,292168,NET001TT4SUN001_DB_SOC_HHSOCN1,2024-07-03 14:47:23,853216925,0,1969-12-31 21:00:00,0,0,0,ASM 'CLONBIGT_DATA_092017': Disk group usage is too high (over 95% for 5m),0,High,0,,[],[],0,"[{'tag': 'AMBIENTE', 'value': 'CERTIFICACAO'}, {'tag': 'AMBIENTE', 'value': 'RESIDENCIAL'}, {'tag': 'DB', 'value': 'ORACLE'}, {'tag': 'class', 'value': 'database'}, {'tag': 'component', 'value': 'asm'}, {'tag': 'disk-group', 'value': 'CLONBIGT_DATA_092017'}, {'tag': 'scope', 'value': 'capacity'}, {'tag': 'target', 'value': 'oracle'}]"
5674142,0,0,290987,NET001TT4SUN001_DB_CRT1SUL,2024-07-03 14:40:37,156869373,0,1969-12-31 21:00:00,0,0,0,ASM 'CLONBIGT_DATA_092017': Disk group usage is too high (over 95% for 5m),0,High,0,,[],[],0,"[{'tag': 'AMBIENTE', 'value': 'CERTIFICACAO'}, {'tag': 'AMBIENTE', 'value': 'RESIDENCIAL'}, {'tag': 'DB', 'value': 'ORACLE'}, {'tag': 'class', 'value': 'database'}, {'tag': 'component', 'value': 'asm'}, {'tag': 'disk-group', 'value': 'CLONBIGT_DATA_092017'}, {'tag': 'scope', 'value': 'capacity'}, {'tag': 'target', 'value': 'oracle'}]"
5661307,0,0,132766,BRUX1326_WL_Porta8002_ManagedServer8002 -- DESATIVADA 31072024,2024-07-02 07:51:26,818748646,0,1969-12-31 21:00:00,0,0,0,JVM Port 8002 is Down,0,Disaster,0,,[],[],0,"[{'tag': 'Application', 'value': 'JVM'}]"
5655162,0,0,313143,vm-netsms-rc1-db-hom-001_OCI4BRA,2024-07-01 15:24:29,56939590,0,1969-12-31 21:00:00,0,0,0,BD BRA (E4BRA) is down,0,Disaster,0,,[],[],0,"[{'tag': 'AMBIENTE', 'value': 'RESIDENCIAL'}, {'tag': 'AMBIENTE', 'value': 'SIT05'}, {'tag': 'BD', 'value': 'ORACLE'}]"
5626538,0,0,293471,NET001HT4SUN002,2024-06-27 20:39:40,803537953,0,1969-12-31 21:00:00,0,0,0,High memory utilization (>90% for 45m),0,High,0,,[],[],0,[]
5626423,0,0,293235,NET001HT4SUN002B,2024-06-27 20:33:58,673848812,0,1969-12-31 21:00:00,0,0,0,High memory utilization (>90% for 45m),0,High,0,,[],[],0,[]
5621395,0,0,312353,CLPCOLX2876_T03GEV,2024-06-27 12:11:57,206333811,0,1969-12-31 21:00:00,0,0,0,Oracle: LISTENER process is not running,0,Disaster,0,,[],[],0,"[{'tag': 'class', 'value': 'database'}, {'tag': 'component', 'value': 'application'}, {'tag': 'scope', 'value': 'availability'}, {'tag': 'target', 'value': 'oracle'}]"
5621381,0,0,312313,CLPCOLX2876_T01GEV,2024-06-27 12:10:38,836795785,0,1969-12-31 21:00:00,0,0,0,Oracle: LISTENER process is not running,0,Disaster,0,,[],[],0,"[{'tag': 'class', 'value': 'database'}, {'tag': 'component', 'value': 'application'}, {'tag': 'scope', 'value': 'availability'}, {'tag': 'target', 'value': 'oracle'}]"
5614822,0,0,291238,NET001PRDM9K011_BD_SIT1ABC,2024-06-26 15:44:19,112653303,0,1969-12-31 21:00:00,0,0,0,ASM 'HP_SBRIHP_DATA': Disk group usage is too high (over 95% for 5m),0,High,0,,[],[],0,"[{'tag': 'AMBIENTE', 'value': 'RESIDENCIAL'}, {'tag': 'AMBIENTE', 'value': 'SIT01'}, {'tag': 'class', 'value': 'database'}, {'tag': 'component', 'value': 'asm'}, {'tag': 'disk-group', 'value': 'HP_SBRIHP_DATA'}, {'tag': 'scope', 'value': 'capacity'}, {'tag': 'target', 'value': 'oracle'}]"
5614712,0,0,291525,NET001FT4SUN001_DB_CRT1BHZ,2024-06-26 15:27:21,535439342,0,1969-12-31 21:00:00,0,0,0,ASM 'SOC6S': Disk group usage is too high (over 95% for 5m),0,High,0,,[],[],0,"[{'tag': 'AMBIENTE', 'value': 'CERTIFICACAO'}, {'tag': 'AMBIENTE', 'value': 'RESIDENCIAL'}, {'tag': 'DB', 'value': 'ORACLE'}, {'tag': 'class', 'value': 'database'}, {'tag': 'component', 'value': 'asm'}, {'tag': 'disk-group', 'value': 'SOC6S'}, {'tag': 'scope', 'value': 'capacity'}, {'tag': 'target', 'value': 'oracle'}]"
5614671,0,0,290358,NET001PRDM9K011_BD_SIT3ABC,2024-06-26 15:21:19,88047791,0,1969-12-31 21:00:00,0,0,0,ASM 'HP_SBRIHP_DATA': Disk group usage is too high (over 95% for 5m),0,High,0,,[],[],0,"[{'tag': 'AMBIENTE', 'value': 'RESIDENCIAL'}, {'tag': 'AMBIENTE', 'value': 'SIT03'}, {'tag': 'BD', 'value': 'ORACLE'}, {'tag': 'class', 'value': 'database'}, {'tag': 'component', 'value': 'asm'}, {'tag': 'disk-group', 'value': 'HP_SBRIHP_DATA'}, {'tag': 'scope', 'value': 'capacity'}, {'tag': 'target', 'value': 'oracle'}]"
5614545,0,0,288410,NET001PRDM9K013_BD_SIT3BHZ,2024-06-26 15:00:39,553196516,0,1969-12-31 21:00:00,0,0,0,ASM 'HP_SBRIHP_DATA': Disk group usage is too high (over 95% for 5m),0,High,0,,[],[],0,"[{'tag': 'AMBIENTE', 'value': 'RESIDENCIAL'}, {'tag': 'AMBIENTE', 'value': 'SIT03'}, {'tag': 'BD', 'value': 'ORACLE'}, {'tag': 'class', 'value': 'database'}, {'tag': 'component', 'value': 'asm'}, {'tag': 'disk-group', 'value': 'HP_SBRIHP_DATA'}, {'tag': 'scope', 'value': 'capacity'}, {'tag': 'target', 'value': 'oracle'}]"
5614537,0,0,289880,NET001PRDM9K013_BD_SIT7BHZ,2024-06-26 14:57:38,738072162,0,1969-12-31 21:00:00,0,0,0,ASM 'HP_SBRIHP_DATA': Disk group usage is too high (over 95% for 5m),0,High,0,,[],[],0,"[{'tag': 'AMBIENTE', 'value': 'RESIDENCIAL'}, {'tag': 'AMBIENTE', 'value': 'SIT07'}, {'tag': 'BD', 'value': 'ORACLE'}, {'tag': 'class', 'value': 'database'}, {'tag': 'component', 'value': 'asm'}, {'tag': 'disk-group', 'value': 'HP_SBRIHP_DATA'}, {'tag': 'scope', 'value': 'capacity'}, {'tag': 'target', 'value': 'oracle'}]"
5614499,0,0,289967,NET001PRDM9K013_BD_SIT05,2024-06-26 14:51:28,788414497,0,1969-12-31 21:00:00,0,0,0,ASM 'HP_SBRIHP_DATA': Disk group usage is too high (over 95% for 5m),0,High,0,,[],[],0,"[{'tag': 'AMBIENTE', 'value': 'RESIDENCIAL'}, {'tag': 'AMBIENTE', 'value': 'SIT05'}, {'tag': 'BD', 'value': 'ORACLE'}, {'tag': 'class', 'value': 'database'}, {'tag': 'component', 'value': 'asm'}, {'tag': 'disk-group', 'value': 'HP_SBRIHP_DATA'}, {'tag': 'scope', 'value': 'capacity'}, {'tag': 'target', 'value': 'oracle'}]"
5614479,0,0,289742,NET001FT4SUN001_BD_SIT1BRA,2024-06-26 14:48:55,267686620,0,1969-12-31 21:00:00,0,0,0,ASM 'SOC6S': Disk group usage is too high (over 95% for 5m),0,High,0,,[],[],0,"[{'tag': 'AMBIENTE', 'value': 'RESIDENCIAL'}, {'tag': 'AMBIENTE', 'value': 'SIT01'}, {'tag': 'class', 'value': 'database'}, {'tag': 'component', 'value': 'asm'}, {'tag': 'disk-group', 'value': 'SOC6S'}, {'tag': 'scope', 'value': 'capacity'}, {'tag': 'target', 'value': 'oracle'}]"
5614441,0,0,292024,NET001FT4SUN002_BD_SOC_SOC1EXA6,2024-06-26 14:43:56,764750012,0,1969-12-31 21:00:00,0,0,0,ASM 'SOC6S': Disk group usage is too high (over 95% for 5m),0,High,0,,[],[],0,"[{'tag': 'AMBIENTE', 'value': 'RESIDENCIAL'}, {'tag': 'AMBIENTE', 'value': 'SIT06'}, {'tag': 'BD', 'value': 'ORACLE'}, {'tag': 'class', 'value': 'database'}, {'tag': 'component', 'value': 'asm'}, {'tag': 'disk-group', 'value': 'SOC6S'}, {'tag': 'scope', 'value': 'capacity'}, {'tag': 'target', 'value': 'oracle'}]"
5614301,0,0,290053,NET001PRDM9K013_BD_SIT5CTV1,2024-06-26 14:32:13,273019280,0,1969-12-31 21:00:00,0,0,0,ASM 'HP_SBRIHP_DATA': Disk group usage is too high (over 95% for 5m),0,High,0,,[],[],0,"[{'tag': 'AMBIENTE', 'value': 'RESIDENCIAL'}, {'tag': 'AMBIENTE', 'value': 'SIT05'}, {'tag': 'BD', 'value': 'ORACLE'}, {'tag': 'class', 'value': 'database'}, {'tag': 'component', 'value': 'asm'}, {'tag': 'disk-group', 'value': 'HP_SBRIHP_DATA'}, {'tag': 'scope', 'value': 'capacity'}, {'tag': 'target', 'value': 'oracle'}]"
5614176,0,0,289824,NET001FT4SUN001_BD_SIT1CTV,2024-06-26 14:19:14,203256590,0,1969-12-31 21:00:00,0,0,0,ASM 'SOC6S': Disk group usage is too high (over 95% for 5m),0,High,0,,[],[],0,"[{'tag': 'AMBIENTE', 'value': 'RESIDENCIAL'}, {'tag': 'AMBIENTE', 'value': 'SIT01'}, {'tag': 'class', 'value': 'database'}, {'tag': 'component', 'value': 'asm'}, {'tag': 'disk-group', 'value': 'SOC6S'}, {'tag': 'scope', 'value': 'capacity'}, {'tag': 'target', 'value': 'oracle'}]"
5614168,0,0,290139,NET001PRDM9K013_BD_SIT1ATL,2024-06-26 14:18:16,503484400,0,1969-12-31 21:00:00,0,0,0,ASM 'HP_SBRIHP_DATA': Disk group usage is too high (over 95% for 5m),0,High,0,,[],[],0,"[{'tag': 'AMBIENTE', 'value': 'RESIDENCIAL'}, {'tag': 'AMBIENTE', 'value': 'SIT01'}, {'tag': 'class', 'value': 'database'}, {'tag': 'component', 'value': 'asm'}, {'tag': 'disk-group', 'value': 'HP_SBRIHP_DATA'}, {'tag': 'scope', 'value': 'capacity'}, {'tag': 'target', 'value': 'oracle'}]"
5614159,0,0,290447,NET001FT4SUN002_BD_SIT7SOC1,2024-06-26 14:17:43,689241357,0,1969-12-31 21:00:00,0,0,0,ASM 'SOC6S': Disk group usage is too high (over 95% for 5m),0,High,0,,[],[],0,"[{'tag': 'AMBIENTE', 'value': 'RESIDENCIAL'}, {'tag': 'AMBIENTE', 'value': 'SIT07'}, {'tag': 'BD', 'value': 'ORACLE'}, {'tag': 'class', 'value': 'database'}, {'tag': 'component', 'value': 'asm'}, {'tag': 'disk-group', 'value': 'SOC6S'}, {'tag': 'scope', 'value': 'capacity'}, {'tag': 'target', 'value': 'oracle'}]"
5613962,0,0,291044,NET001FT4SUN001_BD_SIT1SOC,2024-06-26 14:13:14,302778049,0,1969-12-31 21:00:00,0,0,0,ASM 'SOC6S': Disk group usage is too high (over 95% for 5m),0,High,0,,[],[],0,"[{'tag': 'AMBIENTE', 'value': 'RESIDENCIAL'}, {'tag': 'AMBIENTE', 'value': 'SIT01'}, {'tag': 'class', 'value': 'database'}, {'tag': 'component', 'value': 'asm'}, {'tag': 'disk-group', 'value': 'SOC6S'}, {'tag': 'scope', 'value': 'capacity'}, {'tag': 'target', 'value': 'oracle'}]"
5613557,0,0,291520,NET001FT4SUN001_DB_CRT1BHZ,2024-06-26 13:22:02,281821905,0,1969-12-31 21:00:00,0,0,0,ASM 'DB09': Disk group usage is too high (over 95% for 5m),0,High,0,,[],[],0,"[{'tag': 'AMBIENTE', 'value': 'CERTIFICACAO'}, {'tag': 'AMBIENTE', 'value': 'RESIDENCIAL'}, {'tag': 'DB', 'value': 'ORACLE'}, {'tag': 'class', 'value': 'database'}, {'tag': 'component', 'value': 'asm'}, {'tag': 'disk-group', 'value': 'DB09'}, {'tag': 'scope', 'value': 'capacity'}, {'tag': 'target', 'value': 'oracle'}]"
5613154,0,0,289737,NET001FT4SUN001_BD_SIT1BRA,2024-06-26 12:41:00,755060883,0,1969-12-31 21:00:00,0,0,0,ASM 'DB09': Disk group usage is too high (over 95% for 5m),0,High,0,,[],[],0,"[{'tag': 'AMBIENTE', 'value': 'RESIDENCIAL'}, {'tag': 'AMBIENTE', 'value': 'SIT01'}, {'tag': 'class', 'value': 'database'}, {'tag': 'component', 'value': 'asm'}, {'tag': 'disk-group', 'value': 'DB09'}, {'tag': 'scope', 'value': 'capacity'}, {'tag': 'target', 'value': 'oracle'}]"
5611671,0,0,289754,NET001FT4SUN001_BD_SIT1BRA,2024-06-26 09:44:40,388626627,0,1969-12-31 21:00:00,0,0,0,ASM 'SOC5S': Disk group usage is too high (over 95% for 5m),0,High,0,,[],[],0,"[{'tag': 'AMBIENTE', 'value': 'RESIDENCIAL'}, {'tag': 'AMBIENTE', 'value': 'SIT01'}, {'tag': 'class', 'value': 'database'}, {'tag': 'component', 'value': 'asm'}, {'tag': 'disk-group', 'value': 'SOC5S'}, {'tag': 'scope', 'value': 'capacity'}, {'tag': 'target', 'value': 'oracle'}]"
5611623,0,0,292036,NET001FT4SUN002_BD_SOC_SOC1EXA6,2024-06-26 09:36:57,407534695,0,1969-12-31 21:00:00,0,0,0,ASM 'SOC5S': Disk group usage is too high (over 95% for 5m),0,High,0,,[],[],0,"[{'tag': 'AMBIENTE', 'value': 'RESIDENCIAL'}, {'tag': 'AMBIENTE', 'value': 'SIT06'}, {'tag': 'BD', 'value': 'ORACLE'}, {'tag': 'class', 'value': 'database'}, {'tag': 'component', 'value': 'asm'}, {'tag': 'disk-group', 'value': 'SOC5S'}, {'tag': 'scope', 'value': 'capacity'}, {'tag': 'target', 'value': 'oracle'}]"
5611312,0,0,289836,NET001FT4SUN001_BD_SIT1CTV,2024-06-26 09:16:47,597998762,0,1969-12-31 21:00:00,0,0,0,ASM 'SOC5S': Disk group usage is too high (over 95% for 5m),0,High,0,,[],[],0,"[{'tag': 'AMBIENTE', 'value': 'RESIDENCIAL'}, {'tag': 'AMBIENTE', 'value': 'SIT01'}, {'tag': 'class', 'value': 'database'}, {'tag': 'component', 'value': 'asm'}, {'tag': 'disk-group', 'value': 'SOC5S'}, {'tag': 'scope', 'value': 'capacity'}, {'tag': 'target', 'value': 'oracle'}]"
5611299,0,0,290459,NET001FT4SUN002_BD_SIT7SOC1,2024-06-26 09:14:23,220865160,0,1969-12-31 21:00:00,0,0,0,ASM 'SOC5S': Disk group usage is too high (over 95% for 5m),0,High,0,,[],[],0,"[{'tag': 'AMBIENTE', 'value': 'RESIDENCIAL'}, {'tag': 'AMBIENTE', 'value': 'SIT07'}, {'tag': 'BD', 'value': 'ORACLE'}, {'tag': 'class', 'value': 'database'}, {'tag': 'component', 'value': 'asm'}, {'tag': 'disk-group', 'value': 'SOC5S'}, {'tag': 'scope', 'value': 'capacity'}, {'tag': 'target', 'value': 'oracle'}]"
5611284,0,0,291056,NET001FT4SUN001_BD_SIT1SOC,2024-06-26 09:12:31,650672470,0,1969-12-31 21:00:00,0,0,0,ASM 'SOC5S': Disk group usage is too high (over 95% for 5m),0,High,0,,[],[],0,"[{'tag': 'AMBIENTE', 'value': 'RESIDENCIAL'}, {'tag': 'AMBIENTE', 'value': 'SIT01'}, {'tag': 'class', 'value': 'database'}, {'tag': 'component', 'value': 'asm'}, {'tag': 'disk-group', 'value': 'SOC5S'}, {'tag': 'scope', 'value': 'capacity'}, {'tag': 'target', 'value': 'oracle'}]"
5611110,0,0,291537,NET001FT4SUN001_DB_CRT1BHZ,2024-06-26 08:55:04,411087384,0,1969-12-31 21:00:00,0,0,0,ASM 'SOC5S': Disk group usage is too high (over 95% for 5m),0,High,0,,[],[],0,"[{'tag': 'AMBIENTE', 'value': 'CERTIFICACAO'}, {'tag': 'AMBIENTE', 'value': 'RESIDENCIAL'}, {'tag': 'DB', 'value': 'ORACLE'}, {'tag': 'class', 'value': 'database'}, {'tag': 'component', 'value': 'asm'}, {'tag': 'disk-group', 'value': 'SOC5S'}, {'tag': 'scope', 'value': 'capacity'}, {'tag': 'target', 'value': 'oracle'}]"
5606995,0,0,291524,NET001FT4SUN001_DB_CRT1BHZ,2024-06-25 17:26:45,579933990,0,1969-12-31 21:00:00,0,0,0,ASM 'SOC4S': Disk group usage is too high (over 95% for 5m),0,High,0,,[],[],0,"[{'tag': 'AMBIENTE', 'value': 'CERTIFICACAO'}, {'tag': 'AMBIENTE', 'value': 'RESIDENCIAL'}, {'tag': 'DB', 'value': 'ORACLE'}, {'tag': 'class', 'value': 'database'}, {'tag': 'component', 'value': 'asm'}, {'tag': 'disk-group', 'value': 'SOC4S'}, {'tag': 'scope', 'value': 'capacity'}, {'tag': 'target', 'value': 'oracle'}]"
5606854,0,0,312014,NET001PRDM9K010_BD_SIT4CTV,2024-06-25 17:13:21,328602417,0,1969-12-31 21:00:00,0,0,0,ASM 'CTV_OTHERS': Disk group usage is too high (over 95% for 5m),0,High,0,,[],[],0,"[{'tag': 'AMBIENTE', 'value': 'RESIDENCIAL'}, {'tag': 'AMBIENTE', 'value': 'SIT04'}, {'tag': 'BD', 'value': 'ORACLE'}, {'tag': 'class', 'value': 'database'}, {'tag': 'component', 'value': 'asm'}, {'tag': 'disk-group', 'value': 'CTV_OTHERS'}, {'tag': 'scope', 'value': 'capacity'}, {'tag': 'target', 'value': 'oracle'}]"
5606851,0,0,312013,NET001PRDM9K010_BD_SIT4CTV,2024-06-25 17:13:13,829055421,0,1969-12-31 21:00:00,0,0,0,ASM 'CTV_FLASH': Disk group usage is too high (over 95% for 5m),0,High,0,,[],[],0,"[{'tag': 'AMBIENTE', 'value': 'RESIDENCIAL'}, {'tag': 'AMBIENTE', 'value': 'SIT04'}, {'tag': 'BD', 'value': 'ORACLE'}, {'tag': 'class', 'value': 'database'}, {'tag': 'component', 'value': 'asm'}, {'tag': 'disk-group', 'value': 'CTV_FLASH'}, {'tag': 'scope', 'value': 'capacity'}, {'tag': 'target', 'value': 'oracle'}]"
5606848,0,0,312012,NET001PRDM9K010_BD_SIT4CTV,2024-06-25 17:13:06,622641679,0,1969-12-31 21:00:00,0,0,0,ASM 'CTV_DATA': Disk group usage is too high (over 95% for 5m),0,High,0,,[],[],0,"[{'tag': 'AMBIENTE', 'value': 'RESIDENCIAL'}, {'tag': 'AMBIENTE', 'value': 'SIT04'}, {'tag': 'BD', 'value': 'ORACLE'}, {'tag': 'class', 'value': 'database'}, {'tag': 'component', 'value': 'asm'}, {'tag': 'disk-group', 'value': 'CTV_DATA'}, {'tag': 'scope', 'value': 'capacity'}, {'tag': 'target', 'value': 'oracle'}]"
5606834,0,0,312020,NET001PRDM9K010_BD_SIT4CTV,2024-06-25 17:12:02,672432625,0,1969-12-31 21:00:00,0,0,0,ASM 'VOTING_DG': Disk group usage is too high (over 95% for 5m),0,High,0,,[],[],0,"[{'tag': 'AMBIENTE', 'value': 'RESIDENCIAL'}, {'tag': 'AMBIENTE', 'value': 'SIT04'}, {'tag': 'BD', 'value': 'ORACLE'}, {'tag': 'class', 'value': 'database'}, {'tag': 'component', 'value': 'asm'}, {'tag': 'disk-group', 'value': 'VOTING_DG'}, {'tag': 'scope', 'value': 'capacity'}, {'tag': 'target', 'value': 'oracle'}]"
5606833,0,0,312019,NET001PRDM9K010_BD_SIT4CTV,2024-06-25 17:12:02,794691293,0,1969-12-31 21:00:00,0,0,0,ASM 'ISP_REDO': Disk group usage is too high (over 95% for 5m),0,High,0,,[],[],0,"[{'tag': 'AMBIENTE', 'value': 'RESIDENCIAL'}, {'tag': 'AMBIENTE', 'value': 'SIT04'}, {'tag': 'BD', 'value': 'ORACLE'}, {'tag': 'class', 'value': 'database'}, {'tag': 'component', 'value': 'asm'}, {'tag': 'disk-group', 'value': 'ISP_REDO'}, {'tag': 'scope', 'value': 'capacity'}, {'tag': 'target', 'value': 'oracle'}]"
5606669,0,0,289741,NET001FT4SUN001_BD_SIT1BRA,2024-06-25 16:53:08,141213818,0,1969-12-31 21:00:00,0,0,0,ASM 'SOC4S': Disk group usage is too high (over 95% for 5m),0,High,0,,[],[],0,"[{'tag': 'AMBIENTE', 'value': 'RESIDENCIAL'}, {'tag': 'AMBIENTE', 'value': 'SIT01'}, {'tag': 'class', 'value': 'database'}, {'tag': 'component', 'value': 'asm'}, {'tag': 'disk-group', 'value': 'SOC4S'}, {'tag': 'scope', 'value': 'capacity'}, {'tag': 'target', 'value': 'oracle'}]"
5606653,0,0,292023,NET001FT4SUN002_BD_SOC_SOC1EXA6,2024-06-25 16:50:53,99649248,0,1969-12-31 21:00:00,0,0,0,ASM 'SOC4S': Disk group usage is too high (over 95% for 5m),0,High,0,,[],[],0,"[{'tag': 'AMBIENTE', 'value': 'RESIDENCIAL'}, {'tag': 'AMBIENTE', 'value': 'SIT06'}, {'tag': 'BD', 'value': 'ORACLE'}, {'tag': 'class', 'value': 'database'}, {'tag': 'component', 'value': 'asm'}, {'tag': 'disk-group', 'value': 'SOC4S'}, {'tag': 'scope', 'value': 'capacity'}, {'tag': 'target', 'value': 'oracle'}]"
5606168,0,0,289823,NET001FT4SUN001_BD_SIT1CTV,2024-06-25 16:23:09,396562741,0,1969-12-31 21:00:00,0,0,0,ASM 'SOC4S': Disk group usage is too high (over 95% for 5m),0,High,0,,[],[],0,"[{'tag': 'AMBIENTE', 'value': 'RESIDENCIAL'}, {'tag': 'AMBIENTE', 'value': 'SIT01'}, {'tag': 'class', 'value': 'database'}, {'tag': 'component', 'value': 'asm'}, {'tag': 'disk-group', 'value': 'SOC4S'}, {'tag': 'scope', 'value': 'capacity'}, {'tag': 'target', 'value': 'oracle'}]"
5606151,0,0,290446,NET001FT4SUN002_BD_SIT7SOC1,2024-06-25 16:22:36,345645248,0,1969-12-31 21:00:00,0,0,0,ASM 'SOC4S': Disk group usage is too high (over 95% for 5m),0,High,0,,[],[],0,"[{'tag': 'AMBIENTE', 'value': 'RESIDENCIAL'}, {'tag': 'AMBIENTE', 'value': 'SIT07'}, {'tag': 'BD', 'value': 'ORACLE'}, {'tag': 'class', 'value': 'database'}, {'tag': 'component', 'value': 'asm'}, {'tag': 'disk-group', 'value': 'SOC4S'}, {'tag': 'scope', 'value': 'capacity'}, {'tag': 'target', 'value': 'oracle'}]"
5606026,0,0,291043,NET001FT4SUN001_BD_SIT1SOC,2024-06-25 16:14:37,206870721,0,1969-12-31 21:00:00,0,0,0,ASM 'SOC4S': Disk group usage is too high (over 95% for 5m),0,High,0,,[],[],0,"[{'tag': 'AMBIENTE', 'value': 'RESIDENCIAL'}, {'tag': 'AMBIENTE', 'value': 'SIT01'}, {'tag': 'class', 'value': 'database'}, {'tag': 'component', 'value': 'asm'}, {'tag': 'disk-group', 'value': 'SOC4S'}, {'tag': 'scope', 'value': 'capacity'}, {'tag': 'target', 'value': 'oracle'}]"
5605612,0,0,312018,NET001PRDM9K010_BD_SIT4CTV,2024-06-25 15:36:45,431624988,0,1969-12-31 21:00:00,0,0,0,ASM 'ISP_OTHERS': Disk group usage is too high (over 95% for 5m),0,High,0,,[],[],0,"[{'tag': 'AMBIENTE', 'value': 'RESIDENCIAL'}, {'tag': 'AMBIENTE', 'value': 'SIT04'}, {'tag': 'BD', 'value': 'ORACLE'}, {'tag': 'class', 'value': 'database'}, {'tag': 'component', 'value': 'asm'}, {'tag': 'disk-group', 'value': 'ISP_OTHERS'}, {'tag': 'scope', 'value': 'capacity'}, {'tag': 'target', 'value': 'oracle'}]"
5605611,0,0,312017,NET001PRDM9K010_BD_SIT4CTV,2024-06-25 15:36:45,369698548,0,1969-12-31 21:00:00,0,0,0,ASM 'ISP_FLASH': Disk group usage is too high (over 95% for 5m),0,High,0,,[],[],0,"[{'tag': 'AMBIENTE', 'value': 'RESIDENCIAL'}, {'tag': 'AMBIENTE', 'value': 'SIT04'}, {'tag': 'BD', 'value': 'ORACLE'}, {'tag': 'class', 'value': 'database'}, {'tag': 'component', 'value': 'asm'}, {'tag': 'disk-group', 'value': 'ISP_FLASH'}, {'tag': 'scope', 'value': 'capacity'}, {'tag': 'target', 'value': 'oracle'}]"
